i,j,family_i,family_j,era_i,era_j,within_family,between_family,within_era,across_era,phi_primary,jaccard,overlap,cosine,phi,yule_q,cohen_kappa,ci_lo,ci_hi
Gemma-3n,Mistral-Small-3.1,Gemma,Mistral,2025Q2,2025Q1,0,1,0,1,0.06109875918786289,0.32786885245901637,0.5463182897862233,0.4961224901886351,0.06109875918786289,0.12336937180163707,0.06011852672831542,0.01645544074595353,0.10468032255952685
Gemma-3n,Mistral-Small-3.2,Gemma,Mistral,2025Q2,2025Q2,0,1,1,0,0.03998622607477526,0.24396336386344714,0.4493865030674847,0.39544653703945876,0.03998622607477526,0.08584455400999078,0.03916970717956115,-0.002153740460147141,0.08333438286424229
Gemma-3n,Mistral-Small-4,Gemma,Mistral,2025Q2,2026Q1,0,1,0,1,0.058057945214095845,0.33051444679351655,0.5570071258907363,0.49974787337552595,0.058057945214095845,0.11742223862541264,0.056854779462864,0.013515914686288776,0.1036514210791471
Gemma-3n,Mixtral-8x22B,Gemma,Mistral,2025Q2,2024Q2,0,1,0,1,0.02998285714523899,0.27300850734725446,0.43905472636815923,0.42903293785812485,0.02998285714523899,0.061755759290378846,0.029959794929372764,-0.013175639714416194,0.0760166067977826
Gemma-3n,Mixtral-8x7B,Gemma,Mistral,2025Q2,2023Q4,0,1,0,1,0.04893070979549604,0.3190271816881259,0.5296912114014252,0.48556229137714224,0.04893070979549604,0.09887285437147511,0.04830073696711842,0.0038968069914443034,0.0879335701469086
Gemma-3n,Phi-1,Gemma,Phi,2025Q2,2023Q2,0,1,0,1,0.051288421822819195,0.28549262994569435,0.45153374233128835,0.4442352006684771,0.051288421822819195,0.10510510510510511,0.05126858061126722,0.0038398261218210252,0.0951868657365627
Gemma-3n,Phi-1.5,Gemma,Phi,2025Q2,2023Q3,0,1,0,1,0.051291666889621924,0.32363378282469835,0.5415676959619953,0.4913273952709774,0.051291666889621924,0.1036821348273193,0.050450662293226374,0.008187441166956137,0.09612703518767358
Gemma-3n,Phi-2,Gemma,Phi,2025Q2,2023Q4,0,1,0,1,0.05874434328411307,0.3012869038607116,0.47268408551068886,0.4631559307938097,0.05874434328411307,0.11920450262777532,0.05870691009070272,0.01718133353302744,0.09866915248893238
Gemma-3n,Phi-3,Gemma,Phi,2025Q2,2024Q2,0,1,0,1,0.08603014410598905,0.33719247467438496,0.5534441805225653,0.5063267595131831,0.08603014410598905,0.17300031770082358,0.0848675455668027,0.04599617091231851,0.12273759032213424
Gemma-3n,Phi-3.5,Gemma,Phi,2025Q2,2024Q3,0,1,0,1,0.06016203538301945,0.32955350815024803,0.5522565320665083,0.49835249599256326,0.06016203538301945,0.12156478937260186,0.059054757840878894,0.018081255374703467,0.10326222654378073
Gemma-3n,Phi-4,Gemma,Phi,2025Q2,2024Q4,0,1,0,1,0.03806326689264423,0.33978638184245663,0.6045130641330166,0.5139238513788363,0.03806326689264423,0.07821236122422283,0.0361281394056935,-0.008673995237710657,0.08280762603082407
Gemma-3n,Phi-4-reasoning-plus,Gemma,Phi,2025Q2,2025Q2,0,1,1,0,0.0679437934385011,0.3328591749644381,0.5558194774346793,0.5020534533288737,0.0679437934385011,0.13714902807775378,0.06671867040244525,0.022605759374425948,0.10782206650685534
Gemma-3n,Phi-4-reasoning-vision-15B,Gemma,Phi,2025Q2,2026Q1,0,1,0,1,0.05210073869279401,0.3288920056100982,0.5570071258907363,0.49808402328084256,0.05210073869279401,0.10548252908397292,0.05094736675082849,0.005970029151587444,0.09571323011904545
Gemma-3n,Qwen-7B,Gemma,Qwen,2025Q2,2023Q3,0,1,0,1,0.021161850026015307,0.29209370424597364,0.47387173396674587,0.45260151091709017,0.021161850026015307,0.042948022873728606,0.021090588094760877,-0.019346957684336655,0.060877554561469864
Gemma-3n,Qwen1.5,Gemma,Qwen,2025Q2,2024Q1,0,1,0,1,0.0445521343104844,0.34464404524284764,0.6152019002375297,0.5198964015049,0.0445521343104844,0.0917749835669303,0.0420915663213009,0.0014801705715409635,0.08587369730159639
Gemma-3n,Qwen2,Gemma,Qwen,2025Q2,2024Q2,0,1,0,1,0.08799561340071273,0.31890660592255127,0.498812351543943,0.48381767151688243,0.08799561340071273,0.17732039153721452,0.08786772556715905,0.05000284465406668,0.13255274717413626
Gemma-3n,Qwen2.5,Gemma,Qwen,2025Q2,2024Q3,0,1,0,1,0.05364664087391171,0.34326337169939064,0.6021377672209026,0.5170337125161971,0.05364664087391171,0.10972491347308773,0.05128536162654684,0.009703302930072957,0.09616222973599037
Gemma-3n,Qwen3,Gemma,Qwen,2025Q2,2025Q2,0,1,1,0,0.05163393895663157,0.306439674315322,0.4916864608076009,0.4696166053124695,0.05163393895663157,0.10448104772905713,0.051460063128015474,0.009463473589596871,0.09321297747854616
Gemma-3n,Qwen3.5,Gemma,Qwen,2025Q2,2026Q1,0,1,0,1,0.08832313524112737,0.33112094395280234,0.5332541567695962,0.4986285619297364,0.08832313524112737,0.17744595425504625,0.08766649834935025,0.046417609998335586,0.12854253786242856
Gemma-3n,Qwen3.6,Gemma,Qwen,2025Q2,2026Q2,0,1,0,1,0.01705762796434243,0.3004996431120628,0.5,0.4634608056430953,0.01705762796434243,0.03454231433506045,0.016893383090566157,-0.024890444899440492,0.061275940028344744
Gemma-4,Gemma-4-12B,Gemma,Gemma,2026Q2,2026Q2,1,0,1,0,0.08501539149885451,0.32994186046511625,0.5653798256537983,0.4999342126601704,0.08501539149885451,0.17240565891328505,0.08287817100840632,0.041746557492371036,0.13471455736339175
Gemma-4,Llama-1,Gemma,Llama,2026Q2,2023Q1,0,1,0,1,0.05575346770562459,0.3209435310936383,0.5468940316686967,0.48897824857014566,0.05575346770562459,0.11308921039877079,0.054569266733875195,0.012560216419704015,0.09881698409013305
Gemma-4,Llama-2,Gemma,Llama,2026Q2,2023Q3,0,1,0,1,0.04920049353550383,0.2794007490636704,0.5477239353891337,0.4460156051738163,0.04920049353550383,0.10370497266823442,0.046214950630221914,0.005465184140759915,0.0908794101978977
Gemma-4,Llama-3,Gemma,Llama,2026Q2,2024Q2,0,1,0,1,0.049487166069705504,0.37483530961791833,0.5540408958130477,0.5453484862285041,0.049487166069705504,0.09893095268624183,0.04946012540315309,0.005802309265063486,0.09385198799982457
Gemma-4,Llama-3.1,Gemma,Llama,2026Q2,2024Q3,0,1,0,1,0.09050506927159734,0.3767123287671233,0.5595116988809766,0.5473948520360569,0.09050506927159734,0.1796457488069492,0.09041749836824904,0.044728623757874154,0.13201767563227404
Gemma-4,Llama-3.2,Gemma,Llama,2026Q2,2024Q3,0,1,0,1,0.0670789399619634,0.3533886583679115,0.5494623655913978,0.5228705772206743,0.0670789399619634,0.13396809120004485,0.06676381638702841,0.015297251346632327,0.10827481989995863
Gemma-4,Llama-3.3,Gemma,Llama,2026Q2,2024Q4,0,1,0,1,0.06535609263726579,0.3431372549019608,0.5499438832772167,0.5122382513060756,0.06535609263726579,0.13103464973961748,0.06475243358795074,0.02237917982396566,0.11575702779635706
Gemma-4,Llama-4,Gemma,Llama,2026Q2,2025Q2,0,1,0,1,0.08703003101927073,0.370956641431521,0.5585492227979275,0.5414269716373936,0.08703003101927073,0.1729488125620374,0.08686291454575432,0.046338922664709965,0.13653416790946574
Gemma-4,Ministral-3,Gemma,Mistral,2026Q2,2025Q4,0,1,0,1,0.0591519164355568,0.32017229002153624,0.5492610837438424,0.48839546460216704,0.0591519164355568,0.12014862382284305,0.05778269503997699,0.018759617479596372,0.10335660302254153
Gemma-4,Mistral-7B,Gemma,Mistral,2026Q2,2023Q3,0,1,0,1,0.06640262589449053,0.2854984894259819,0.56,0.453998786078187,0.06640262589449053,0.14003493344576282,0.062228941042353374,0.020573425126913302,0.10739979769842363
Gemma-4,Mistral-Large-2,Gemma,Mistral,2026Q2,2024Q3,0,1,0,1,0.05891827866061563,0.32860184528034064,0.5479289940828402,0.4970126181596279,0.05891827866061563,0.11896802370159544,0.05794251059316763,0.015081241971111279,0.09816314874225525
Gemma-4,Mistral-Large-3,Gemma,Mistral,2026Q2,2025Q4,0,1,0,1,0.05008578411713284,0.29433406916850624,0.546448087431694,0.4613380004982012,0.05008578411713284,0.10383068855959567,0.047889471782184063,0.003623573930307074,0.09119702553158927
Gemma-4,Mistral-Medium-3,Gemma,Mistral,2026Q2,2025Q2,0,1,0,1,0.06505870645013487,0.30486008836524303,0.5557046979865772,0.4733005214543926,0.06505870645013487,0.1341715543929796,0.06245499734329152,0.02379448214562561,0.10900549569541929
Gemma-4,Mistral-Medium-3.5,Gemma,Mistral,2026Q2,2026Q2,0,1,1,0,0.07199928451039667,0.3721244925575101,0.5494505494505495,0.5424508935885504,0.07199928451039667,0.1433077074709245,0.07197494332346979,0.03161539994456053,0.1166109525809527
Gemma-4,Mistral-Small-2,Gemma,Mistral,2026Q2,2024Q3,0,1,0,1,0.038880918834598,0.34131326949384405,0.5342612419700214,0.5094972986341749,0.038880918834598,0.07785330287347784,0.03871301341010307,-0.0024613768129750713,0.08115934565154727
Gemma-4,Mistral-Small-3,Gemma,Mistral,2026Q2,2025Q1,0,1,0,1,0.08023402246599952,0.3661390227116311,0.5553235908141962,0.536344283253152,0.08023402246599952,0.15966955849476164,0.08004323097607306,0.03734485697468319,0.12553828883039608
Gemma-4,Mistral-Small-3.1,Gemma,Mistral,2026Q2,2025Q1,0,1,0,1,0.08348183774112489,0.38191632928475033,0.55435847208619,0.5527367470938674,0.08348183774112489,0.16588957396762655,0.08348033334900898,0.04168098692945069,0.1282814889126715
Gemma-4,Mistral-Small-3.2,Gemma,Mistral,2026Q2,2025Q2,0,1,0,1,0.051641527787265745,0.271969696969697,0.5506134969325154,0.4387179753859542,0.051641527787265745,0.1100299196988023,0.04794550404400244,0.012335551761380124,0.09299969295327662
Gemma-4,Mistral-Small-4,Gemma,Mistral,2026Q2,2026Q1,0,1,0,1,0.0578402917437408,0.37558062375580625,0.5511197663096398,0.5460914376289734,0.0578402917437408,0.11544257852006123,0.057829824642205596,0.013131768863887536,0.10372433764093587
Gemma-4,Mixtral-8x22B,Gemma,Mistral,2026Q2,2024Q2,0,1,0,1,0.043144254330210595,0.31066571224051537,0.5398009950248757,0.4776133784560791,0.043144254330210595,0.08790468747401853,0.042069368899782245,0.003987572910298444,0.08448313775893367
Gemma-4,Mixtral-8x7B,Gemma,Mistral,2026Q2,2023Q4,0,1,0,1,0.08297641631038662,0.3774609640190088,0.5548902195608783,0.548094834397774,0.08297641631038662,0.16487701708283806,0.08295047932588356,0.038302898232103644,0.1265426767534053
Gemma-4,Phi-1,Gemma,Phi,2026Q2,2023Q2,0,1,0,1,0.06616073581222362,0.32422717469446444,0.5533742331288344,0.49296094749553987,0.06616073581222362,0.13419763257165157,0.06467196354210719,0.026207187811951676,0.10625116076766473
Gemma-4,Phi-1.5,Gemma,Phi,2026Q2,2023Q3,0,1,0,1,0.0394037851780199,0.36212624584717606,0.5327468230694037,0.5317083292494188,0.0394037851780199,0.07873107397270133,0.03940346955459346,-0.002185962943936554,0.08380193989594498
Gemma-4,Phi-2,Gemma,Phi,2026Q2,2023Q4,0,1,0,1,0.07592499300023338,0.3446327683615819,0.556442417331813,0.5142032337384449,0.07592499300023338,0.15226730117271758,0.07507168692771314,0.028934022617882773,0.11750802199131614
Gemma-4,Phi-3,Gemma,Phi,2026Q2,2024Q2,0,1,0,1,0.018845209424336852,0.3490378234903782,0.5228628230616302,0.5174894877598809,0.018845209424336852,0.037691227255811345,0.018841052250464486,-0.0266679848542291,0.06195948343050019
Gemma-4,Phi-3.5,Gemma,Phi,2026Q2,2024Q3,0,1,0,1,0.06013868207978147,0.374,0.5462512171372931,0.5443990643019022,0.06013868207978147,0.11994378321401906,0.06013720595506672,0.010867788346728984,0.10698430526058643
Gemma-4,Phi-4,Gemma,Phi,2026Q2,2024Q4,0,1,0,1,0.07459424282119047,0.40783558124598585,0.6183057448880234,0.5805311671692102,0.07459424282119047,0.15037878400621593,0.07387410915629125,0.032574146485939745,0.11924276328324568
Gemma-4,Phi-4-reasoning-plus,Gemma,Phi,2026Q2,2025Q2,0,1,0,1,0.07420103801769878,0.3800268096514745,0.5520934761441091,0.5507544165053118,0.07420103801769878,0.1477001051926939,0.07420010889408446,0.028641526690654454,0.116163049241678
Gemma-4,Phi-4-reasoning-vision-15B,Gemma,Phi,2026Q2,2026Q1,0,1,0,1,0.06267991472652891,0.3793103448275862,0.5569620253164557,0.5500429737860562,0.06267991472652891,0.12506821193773873,0.06265866454896966,0.012271097855587013,0.1091809140325656
Gemma-4,Qwen-7B,Gemma,Qwen,2026Q2,2023Q3,0,1,0,1,0.0743266856001077,0.35510771369006255,0.5536294691224268,0.5248495483606441,0.0743266856001077,0.14837670726651084,0.07392530928200282,0.028460530588217087,0.1114872717439522
Gemma-4,Qwen1.5,Gemma,Qwen,2026Q2,2024Q1,0,1,0,1,0.07846238291612592,0.41229193341869397,0.6270691333982473,0.5852531272814919,0.07846238291612592,0.15846128256570638,0.07754175932280712,0.035065178276019154,0.12226886526354708
Gemma-4,Qwen2,Gemma,Qwen,2026Q2,2024Q2,0,1,0,1,0.05314805957668636,0.3384401114206128,0.5430167597765363,0.5069201209344287,0.05314805957668636,0.10665700391422221,0.05268563622131265,0.0108068221572641,0.09854978120543961
Gemma-4,Qwen2.5,Gemma,Qwen,2026Q2,2024Q3,0,1,0,1,0.05170864157572826,0.3930635838150289,0.5959104186952289,0.5651102028519044,0.05170864157572826,0.10419373363254633,0.05136292545619911,0.006517131566462419,0.09481102080564843
Gemma-4,Qwen3,Gemma,Qwen,2026Q2,2025Q2,0,1,0,1,0.0743266856001077,0.35510771369006255,0.5536294691224268,0.5248495483606441,0.0743266856001077,0.14837670726651084,0.07392530928200282,0.033915780220074174,0.1178557696597767
Gemma-4,Qwen3.5,Gemma,Qwen,2026Q2,2026Q1,0,1,0,1,0.09910296408872926,0.37621023513139695,0.564901349948079,0.5470166359193269,0.09910296408872926,0.1965228991192112,0.09890019870149727,0.05884164554639608,0.14527168529599932
Gemma-4,Qwen3.6,Gemma,Qwen,2026Q2,2026Q2,0,1,1,0,0.06757814877984346,0.3653061224489796,0.5479591836734694,0.5352738487152672,0.06757814877984346,0.13462765109232977,0.06750354808403455,0.02526591353700252,0.10892503003062984
Gemma-4-12B,Llama-1,Gemma,Llama,2026Q2,2023Q1,0,1,0,1,0.03186604375789812,0.26974198592650506,0.42963885429638854,0.4249029476235876,0.03186604375789812,0.06585281722881267,0.031860496694954187,-0.008131124567420513,0.07500366745389227
Gemma-4-12B,Llama-2,Gemma,Llama,2026Q2,2023Q3,0,1,0,1,0.020617058236366028,0.23563696919233973,0.4155653450807636,0.3826970433269353,0.020617058236366028,0.04423462802226856,0.020441612237864188,-0.02028827818374385,0.06181951212549203
Gemma-4-12B,Llama-3,Gemma,Llama,2026Q2,2024Q2,0,1,0,1,0.08054057452369914,0.33261802575107297,0.5790784557907845,0.5040135910329774,0.08054057452369914,0.1638533178114086,0.07789923108853353,0.03759274151966444,0.12888040610276294
Gemma-4-12B,Llama-3.1,Gemma,Llama,2026Q2,2024Q3,0,1,0,1,0.03942926227729698,0.30174927113702626,0.5155666251556662,0.4659784254612729,0.03942926227729698,0.08029991710520575,0.0387808771576008,-0.003334983678763492,0.07843201251585791
Gemma-4-12B,Llama-3.2,Gemma,Llama,2026Q2,2024Q3,0,1,0,1,0.042137076781537705,0.29424943988050783,0.49066002490660027,0.4559287458633384,0.042137076781537705,0.085915381375897,0.041786232141227495,-0.0018609802043870697,0.08228810677983346
Gemma-4-12B,Llama-3.3,Gemma,Llama,2026Q2,2024Q4,0,1,0,1,0.05184585491354894,0.2921434019832189,0.47696139476961397,0.45279554925371723,0.05184585491354894,0.105871802232387,0.051635774996499836,0.011455548702644506,0.10160433042021667
Gemma-4-12B,Llama-4,Gemma,Llama,2026Q2,2025Q2,0,1,0,1,0.07257072492184535,0.31449814126394054,0.526774595267746,0.480528264790368,0.07257072492184535,0.1472077014647275,0.07159867284929587,0.030321164260210084,0.11350119466829263
Gemma-4-12B,Ministral-3,Gemma,Mistral,2026Q2,2025Q4,0,1,0,1,0.07681204136839233,0.28993610223642174,0.4520547945205479,0.4495425841773676,0.07681204136839233,0.15767751618047088,0.07680868651372214,0.03147237515572666,0.12113773879779549
Gemma-4-12B,Mistral-7B,Gemma,Mistral,2026Q2,2023Q3,0,1,0,1,0.06468529799939547,0.25573491928632114,0.44592592592592595,0.40884325432231533,0.06468529799939547,0.13772444089273453,0.06407756617431033,0.021427976021308845,0.10594394173750453
Gemma-4-12B,Mistral-Large-2,Gemma,Mistral,2026Q2,2024Q3,0,1,0,1,0.0696553261798001,0.29254901960784313,0.46450809464508097,0.45281698080969063,0.0696553261798001,0.14251613380229622,0.06958992846570027,0.03155333625693902,0.11781683139989717
Gemma-4-12B,Mistral-Large-3,Gemma,Mistral,2026Q2,2025Q4,0,1,0,1,0.04679953684775787,0.25922887612797374,0.43169398907103823,0.4121675241067992,0.04679953684775787,0.09836488735791787,0.04666787724713991,0.004599761011050981,0.08604340890481968
Gemma-4-12B,Mistral-Medium-3,Gemma,Mistral,2026Q2,2025Q2,0,1,0,1,0.02717848846156698,0.2524271844660194,0.41879194630872485,0.40338401563539883,0.02717848846156698,0.05713227679828636,0.027127763183524386,-0.020380235645608095,0.06919253621288796
Gemma-4-12B,Mistral-Medium-3.5,Gemma,Mistral,2026Q2,2026Q2,0,1,1,0,0.06548021591143677,0.3167883211678832,0.5404732254047323,0.4840775235196083,0.06548021591143677,0.13301135621981464,0.06418435568193072,0.0193655645052794,0.11525940189740824
Gemma-4-12B,Mistral-Small-2,Gemma,Mistral,2026Q2,2024Q3,0,1,0,1,0.03270890050554735,0.29049034175334326,0.48692403486924035,0.45148730852361063,0.03270890050554735,0.06674175583505412,0.032419518580584734,-0.013162019227728208,0.07839085772004575
Gemma-4-12B,Mistral-Small-3,Gemma,Mistral,2026Q2,2025Q1,0,1,0,1,0.04361850479852022,0.2996309963099631,0.5056039850560399,0.4628982153331485,0.04361850479852022,0.08882485748855543,0.04308246430969848,-0.0001574221919725039,0.08757487364373627
Gemma-4-12B,Mistral-Small-3.1,Gemma,Mistral,2026Q2,2025Q1,0,1,0,1,0.0613525607667751,0.3179190751445087,0.547945205479452,0.4859393101356602,0.0613525607667751,0.12478031634446397,0.059889238221477736,0.010994570899116998,0.10477967565002781
Gemma-4-12B,Mistral-Small-3.2,Gemma,Mistral,2026Q2,2025Q2,0,1,0,1,0.06141072030463097,0.24892703862660945,0.4447852760736196,0.4007895850488427,0.06141072030463097,0.1319228899442803,0.06059838272617564,0.013445645805507578,0.10036379212560834
Gemma-4-12B,Mistral-Small-4,Gemma,Mistral,2026Q2,2026Q1,0,1,0,1,0.044990345538591776,0.31414356787491116,0.5504358655043586,0.48227933615405055,0.044990345538591776,0.09176715609705301,0.04366629602541759,-0.001513326858622309,0.09060095498078678
Gemma-4-12B,Mixtral-8x22B,Gemma,Mistral,2026Q2,2024Q2,0,1,0,1,0.03368880984672945,0.26735015772870663,0.42216687422166876,0.42190425094634815,0.03368880984672945,0.06981556687963993,0.033688791622112885,-0.007826749759415306,0.07681870967839484
Gemma-4-12B,Mixtral-8x7B,Gemma,Mistral,2026Q2,2023Q4,0,1,0,1,0.044261456944210374,0.30702389572773353,0.5280199252801993,0.472687614769513,0.044261456944210374,0.09011916480796149,0.04337690949765786,-0.0021173431346785446,0.08338279080873803
Gemma-4-12B,Phi-1,Gemma,Phi,2026Q2,2023Q2,0,1,0,1,0.022372020046363874,0.2640625,0.42092154420921546,0.41781124387997687,0.022372020046363874,0.046338396053013445,0.022370285038217842,-0.024231761047749434,0.06580781911682491
Gemma-4-12B,Phi-1.5,Gemma,Phi,2026Q2,2023Q3,0,1,0,1,0.043392597455559796,0.3098995695839311,0.5379825653798257,0.47663744441192146,0.043392597455559796,0.08841229552668833,0.04233916126032943,-0.0014374576778991462,0.0836301360950687
Gemma-4-12B,Phi-2,Gemma,Phi,2026Q2,2023Q4,0,1,0,1,0.04498545336249435,0.28637059724349156,0.4657534246575342,0.4456706486284878,0.04498545336249435,0.09207877259158123,0.04485590339516849,0.0009900840068679678,0.08736528791363836
Gemma-4-12B,Phi-3,Gemma,Phi,2026Q2,2024Q2,0,1,0,1,0.04506593032539686,0.3080260303687636,0.5305105853051059,0.4739721633914331,0.04506593032539686,0.09175870505210779,0.04412983853085647,-0.0017335172322745737,0.08638545335506856
Gemma-4-12B,Phi-3.5,Gemma,Phi,2026Q2,2024Q3,0,1,0,1,0.09766729982427996,0.3369723435225619,0.5765877957658779,0.5081160917620549,0.09766729982427996,0.19773212831988232,0.09506127954957687,0.05813574725840915,0.14096944995162278
Gemma-4-12B,Phi-4,Gemma,Phi,2026Q2,2024Q4,0,1,0,1,0.09773356443336878,0.35443909153475567,0.6413449564134496,0.5324593942106748,0.09773356443336878,0.20154402277646857,0.09152982310013033,0.055185586659702156,0.13915306712097025
Gemma-4-12B,Phi-4-reasoning-plus,Gemma,Phi,2026Q2,2025Q2,0,1,0,1,0.036028114915042125,0.30791161796151106,0.5379825653798257,0.47455453228526345,0.036028114915042125,0.07347285350382099,0.035082837790568144,-0.006784638834857628,0.0810485906996239
Gemma-4-12B,Phi-4-reasoning-vision-15B,Gemma,Phi,2026Q2,2026Q1,0,1,0,1,0.05152163837190419,0.3181818181818182,0.5579078455790785,0.4871986270533661,0.05152163837190419,0.10508738705517395,0.049919787498725866,0.008430569476450206,0.09491802607829708
